id,amount,location,time
15334,6484.46,TOK,21:31
15335,9804.46,TX,17:18
15336,6903.89,TOK,11:17
15337,254.335,CHI,02:41
15338,5276.61,LA,21:35
15339,5766.52,TX,21:03
15340,1059.73,LON,15:41
15341,369.663,LA,15:02
15342,3794.42,MUM,08:21
15343,3095.98,PAR,08:30
15344,3418.7,TX,11:19
15345,3351.68,CHI,13:13
15346,9609.05,PAR,03:04
15347,663.704,TOK,16:05
15348,4786.59,LON,01:51
15349,6928.73,LON,22:53
15350,5194.23,LA,21:51
15351,6003.17,TOK,21:11
15352,7140.67,MUM,01:36
15353,1023.34,TOK,15:00
15354,5747.35,NY,19:29
15355,7102.99,LA,10:40
15356,6509.36,PAR,12:17
15357,6800.03,PAR,19:30
15358,6789.81,LON,07:55
15359,9122.33,TOK,13:57
15360,3437.91,TOK,23:12
15361,213.881,MUM,20:36
15362,6299.26,LA,07:50
15363,1215.92,MUM,13:12
15364,1385.13,PAR,06:39
15365,9033.81,PAR,20:47
15366,5465.33,MUM,14:30
15367,230.297,TOK,14:58
15368,4669.57,PAR,02:07
15369,7432.44,LON,14:38
15370,268.816,TX,18:51
15371,9194.38,CHI,02:45
15372,1921.15,TOK,13:57
15373,7308.02,CHI,13:15
15374,5305.95,CHI,11:10
15375,2714.58,NY,10:38
15376,3592.02,TOK,13:44
15377,7243.14,LA,16:50
15378,6793.33,TOK,04:11
15379,5917.39,LON,14:39
15380,7438.71,NY,17:34
15381,2350.83,NY,01:46
15382,5064.07,TOK,08:44
15383,7532.12,TX,05:44
15384,5168.83,TX,15:07
15385,1066.34,TOK,00:19
15386,4696.81,LA,18:08
15387,8465.27,NY,00:14
15388,3343.31,NY,20:04
15389,8841.64,CHI,16:56
15390,9738.67,NY,01:53
15391,389.246,CHI,10:22
15392,2603.27,TOK,16:02
15393,219.767,LON,01:46
15394,2508.53,MUM,11:33
15395,2077.29,LA,08:44
15396,7678.92,CHI,16:16
15397,970.593,NY,08:27
15398,6065.18,TX,03:06
15399,2611.52,PAR,14:35
15400,3611.01,CHI,15:27
15401,6906.07,LA,07:09
15402,9483.79,LA,19:59
15403,1189.18,PAR,02:57
15404,3708.66,LON,15:00
15405,8439.62,NY,03:45
15406,950.37,LA,23:18
15407,7337.21,TOK,03:04
15408,2443.87,NY,20:07
15409,8913.23,TOK,08:45
15410,1702.54,PAR,21:17
15411,8854.65,NY,02:58
15412,4855.7,LON,15:01
15413,1279.18,TOK,10:52
15414,8038.56,TX,03:48
15415,786.993,PAR,05:15
15416,3043.28,PAR,12:43
15417,3929.65,LON,05:15
15418,9829.94,LON,09:40
15419,2731.02,NY,02:38
15420,2083.2,PAR,08:59
15421,3128.6,TOK,18:54
15422,1881.35,TOK,23:29
15423,3775.92,PAR,07:47
15424,1649.67,TOK,20:54
15425,1444.93,PAR,23:55
15426,7618.87,TX,07:16
15427,6059.31,LA,03:59
15428,7353.36,LON,07:30
15429,3867.4,CHI,01:01
15430,7001.65,MUM,22:41
15431,6082.27,CHI,17:02
15432,3899.13,TOK,20:49
15433,2318.37,PAR,21:49
15434,5200.34,CHI,09:23
15435,8879.15,TX,14:57
15436,1253.72,LON,05:37
15437,2079.22,CHI,16:30
15438,6728.91,TOK,09:58
15439,7585.78,TX,00:15
15440,6667.03,TOK,07:28
15441,8976.3,TX,19:11
15442,8469.3,LON,11:05
15443,173.654,TX,14:43
15444,7046.35,MUM,02:42
15445,6290.81,PAR,13:07
15446,6229.83,TOK,19:26
15447,9197.44,LON,14:12
15448,1184.64,PAR,15:05
15449,8844.33,TOK,01:17
15450,1735.81,TOK,02:46
15451,2275.76,TX,09:42
15452,1979.37,PAR,08:42
15453,7983.11,CHI,01:47
15454,491.493,CHI,14:18
15455,7899.19,PAR,10:53
15456,5151.68,LA,16:29
15457,3414.94,TX,02:46
15458,1992.39,MUM,12:17
15459,2297.9,TOK,21:43
15460,1966.83,NY,10:03
15461,3247.7,TX,13:11
15462,125.947,NY,07:07
15463,1147.97,PAR,23:49
15464,697.645,LON,10:24
15465,2255.1,MUM,00:45
15466,6521.21,NY,12:05
15467,2830.37,NY,10:02
15468,5603.4,LA,08:59
15469,4130.41,MUM,21:11
15470,9899.27,TX,19:54
15471,5931.81,NY,19:59
15472,3597.87,CHI,01:43
15473,3100.36,MUM,17:27
15474,1686.58,TX,15:30
15475,1115.05,LA,05:08
15476,1578.97,TX,16:18
15477,3141.17,MUM,02:13
15478,4013.94,TX,10:33
15479,4490.73,CHI,18:05
15480,7286.73,TX,09:52
15481,3760.15,LA,23:08
15482,4938.8,TX,17:35
15483,6411.44,TX,11:25
15484,5152.29,NY,06:35
15485,1985.11,LA,19:57
15486,7450.35,TX,13:55
15487,5669.74,LON,23:55
15488,5734.59,TX,19:24
15489,2408.2,MUM,13:52
15490,8539.15,LON,11:15
15491,6572.94,PAR,13:24
15492,5958.81,PAR,07:57
15493,2376.01,LON,19:31
15494,8843.56,TOK,16:50
15495,8245.59,LA,12:51
15496,3878.91,LA,13:28
15497,4557.27,TOK,22:22
15498,806.721,TX,16:20
15499,9552.64,TOK,06:30
15500,9799.84,LON,11:36
15501,3969.24,MUM,22:38
15502,4957.74,LON,14:16
15503,3865.14,PAR,23:49
15504,1858.13,LON,09:38
15505,1651.15,LON,03:33
15506,1019.21,PAR,01:20
15507,162.35,CHI,08:35
15508,4414.72,TX,22:48
15509,5469.86,PAR,23:54
15510,4166.57,TX,07:00
15511,139.782,TX,14:23
15512,7111.82,NY,23:30
15513,8941.97,TOK,13:31
15514,8189.4,CHI,00:18
15515,9400.35,PAR,09:29
15516,5397.32,CHI,12:36
15517,2900.34,NY,02:27
15518,2084.05,CHI,00:30
15519,8573.44,TX,17:06
15520,9443.37,TOK,22:22
15521,3898.14,MUM,16:42
15522,2801.81,NY,02:19
15523,9118.33,LA,09:55
15524,8209.59,TX,19:43
15525,6428.96,PAR,00:22
15526,9762.26,CHI,00:17
15527,1657.57,TX,05:45
15528,3723.59,NY,01:27
15529,7777.07,TOK,17:05
15530,1159.87,PAR,15:10
15531,415.234,LON,16:03
15532,961.636,MUM,15:45
15533,7993.32,MUM,11:15
15534,318.868,MUM,09:52
15535,8912.04,MUM,18:08
15536,1334.3,LON,08:44
15537,732.205,LON,18:14
15538,6313.35,PAR,09:59
15539,7242.07,TOK,04:19
15540,2615.08,CHI,02:08
15541,379.373,NY,06:26
15542,3261.09,TX,01:05
15543,8827.92,PAR,22:44
15544,8609.34,MUM,07:43
15545,6249.56,LON,03:38
15546,3328.07,PAR,08:56
15547,1941.72,LON,08:46
15548,6840.22,PAR,12:30
15549,6383.94,TX,15:56
15550,4198.3,NY,18:09
15551,389.759,TX,10:18
15552,2811.56,LA,14:49
15553,1347,NY,02:56
15554,7822.09,CHI,00:16
15555,5868.56,CHI,00:39
15556,9978.55,TX,04:50
15557,6574.15,LON,04:48
15558,7996.65,MUM,00:40
15559,8916.45,TOK,18:02
15560,2731.19,LON,09:32
15561,6726.78,TOK,21:36
15562,2813.64,LA,17:49
15563,9067.36,LA,07:15
15564,82.2109,CHI,02:49
15565,1610.17,LON,20:42
15566,9584.51,PAR,02:39
15567,7933.59,TOK,09:48
15568,8475.1,TOK,20:03
15569,1286.36,TOK,05:04
15570,7168.47,NY,23:42
15571,994.397,MUM,08:44
15572,9578.59,MUM,07:59
15573,9749.52,LON,01:15
15574,7918.21,TX,04:24
15575,4342.08,LA,09:45
15576,5365.28,PAR,00:57
15577,3292.56,NY,09:30
15578,4107.38,CHI,11:20
15579,503.141,TOK,08:35
15580,6575.2,CHI,00:30
15581,9664.9,CHI,22:50
15582,9902.04,NY,20:27
15583,5014.56,NY,09:18
15584,9343.45,MUM,09:41
15585,9782.65,MUM,23:06
15586,745.332,LA,04:13
15587,2050.5,LON,21:52
15588,1818.62,LON,02:53
15589,9019.43,MUM,23:40
15590,1091.79,PAR,13:41
15591,3243.49,MUM,02:22
15592,6353.91,TOK,01:57
15593,1639.9,CHI,23:56
15594,5381.1,LON,02:39
15595,8698.83,TOK,15:26
15596,6115.51,TX,08:03
15597,2685,MUM,10:08
15598,6219.45,LON,15:40
15599,793.689,NY,17:28
15600,6618.39,TOK,19:55
15601,5754.25,NY,03:28
15602,6926.4,MUM,02:23
15603,5229.81,LON,01:06
15604,8571.29,NY,00:38
15605,3454.83,TX,05:45
15606,5344.23,LA,01:28
15607,329.043,LA,19:01
15608,2757.32,CHI,03:08
15609,717.923,CHI,06:41
15610,5043.27,TOK,20:10
15611,6920.06,PAR,22:40
15612,3954.31,TX,02:25
15613,4794.37,PAR,17:11
15614,2017.28,TOK,15:32
15615,1848.95,TOK,23:00
15616,5578.27,NY,22:43
15617,4679.12,TOK,15:16
15618,8893.72,LON,09:53
15619,6197.41,TOK,15:08
15620,4579.15,CHI,14:23
15621,5148.12,TX,19:33
15622,7285.88,LA,00:01
15623,8849.23,TOK,13:34
15624,5141.85,LON,17:07
15625,1687.04,MUM,05:16
15626,5912.09,LA,10:23
15627,9224.59,LON,15:34
15628,1163.6,NY,19:36
15629,8377.49,PAR,17:36
15630,8727.41,LA,12:09
15631,5892.75,CHI,18:27
15632,4124.82,TOK,19:43
15633,6910.78,NY,00:00
15634,8650.37,TX,23:40
15635,311.158,PAR,23:31
15636,4115.33,LA,21:47
15637,395.247,MUM,12:40
15638,3641.48,NY,09:07
15639,602.031,NY,15:25
15640,9708.06,MUM,17:37
15641,7734.71,NY,23:45
15642,2221.48,TOK,16:03
15643,1003.71,LA,12:54
15644,2729.88,NY,18:22
15645,6815.39,PAR,11:07
15646,3227.94,CHI,03:52
15647,3745.02,LON,13:12
15648,2035.87,LA,05:14
15649,3713.8,LA,20:15
15650,2688.64,CHI,16:06
15651,8429.99,TOK,20:58
15652,7086.84,LON,18:52
15653,8535.78,TX,08:19
15654,7019.96,TX,04:46
15655,5745.28,MUM,20:45
15656,2949.42,TX,06:03
15657,8604.28,TOK,17:20
15658,3846.54,PAR,11:53
15659,1335.37,MUM,19:51
15660,119.459,MUM,12:06
15661,2581.05,CHI,17:38
15662,6668.78,TOK,08:49
15663,3152.55,LA,22:19
15664,8428.79,TX,23:55
15665,9948.09,TX,22:02
15666,611.901,PAR,12:12
15667,766.537,LA,07:01
15668,2153.76,MUM,19:10
15669,254.165,MUM,11:01
15670,6143.44,TX,13:36
15671,3463.93,MUM,00:36
15672,473.901,LA,04:35
15673,453.401,LON,07:36
15674,9661.79,TOK,12:55
15675,6325.34,TOK,22:46
15676,4256.4,LA,14:25
15677,6827.7,NY,06:22
15678,7650.39,TX,20:49
15679,3932.21,LON,18:48
15680,4976.76,LON,09:39
15681,1517.77,TX,14:05
15682,8105.15,LA,14:26
15683,1447.1,PAR,10:20
15684,8313.35,LON,19:41
15685,3410.1,NY,04:19
15686,5030.42,TOK,06:41
15687,6441.23,LON,05:36
15688,3834.85,TX,09:54
15689,9608.85,LA,12:33
15690,1634.84,NY,08:42
15691,134.592,PAR,17:38
15692,3264.6,LA,16:32
15693,1876.52,MUM,03:47
15694,1092.83,NY,04:38
15695,5775.55,TOK,07:25
15696,8552.65,MUM,22:38
15697,331.144,NY,17:17
15698,6301.14,NY,23:17
15699,9596.7,CHI,02:23
15700,7630.35,LON,14:40
15701,1876.39,MUM,07:18
15702,2690.47,CHI,19:06
15703,8878.93,MUM,15:16
15704,6795.52,PAR,22:37
15705,689.733,TX,04:08
15706,5471.95,TOK,21:22
15707,5535.2,LA,07:24
15708,2833.89,TX,17:25
15709,6225.89,TX,11:16
15710,5429.45,LA,08:55
15711,4828.21,CHI,16:12
15712,8996.12,MUM,16:41
15713,7160.29,LON,19:31
15714,1183.5,PAR,02:17
15715,371.273,TOK,14:14
15716,1932,PAR,19:40
15717,3340.89,MUM,02:15
15718,5065.22,LA,05:15
15719,1346.11,NY,18:30
15720,2400.37,LON,06:17
15721,5215.81,LA,18:40
15722,8189.15,TX,00:15
15723,6509.31,NY,12:24
15724,7669.19,NY,16:47
15725,3357.22,LA,03:48
15726,3532.07,TX,06:01
15727,9059.01,CHI,19:59
15728,9982.77,MUM,18:36
15729,6059.9,LA,00:08
15730,4059.47,PAR,10:32
15731,94.659,LON,20:06
15732,3728.04,CHI,07:55
15733,2779.41,LON,17:14
15734,4765,CHI,10:19
15735,7877.04,LA,15:37
15736,7224.66,MUM,19:10
15737,5733.74,NY,19:46
15738,4230.91,TOK,20:24
15739,6331.57,CHI,16:34
15740,6903.01,NY,21:04
15741,2424.92,LA,09:06
15742,9016.97,NY,10:00
15743,7187.29,MUM,18:58
15744,2465.42,MUM,02:41
15745,6011.88,LA,07:51
15746,9838.37,LA,10:27
15747,9940.47,PAR,03:18
15748,928.617,LA,14:27
15749,9481.82,PAR,06:52
15750,8985.89,PAR,20:24
15751,8949.53,TOK,12:08
15752,9774.65,MUM,01:48
15753,3375.7,MUM,02:29
15754,1286.46,PAR,00:18
15755,2938.94,TX,13:30
15756,4230.01,MUM,09:20
15757,5117.29,LON,20:03
15758,5996.34,TOK,01:15
15759,1541.71,TX,05:46
15760,5646.65,MUM,18:44
15761,4416.9,MUM,23:46
15762,580.62,CHI,05:38
15763,3309.52,LA,08:35
15764,3980.9,LON,07:16
15765,9379.11,LA,10:36
15766,2765.66,LA,07:50
15767,3479,PAR,14:42
15768,7366.34,NY,14:27
15769,5556.44,NY,11:14
15770,5223.81,MUM,13:04
15771,6700.62,CHI,23:02
15772,5359.03,MUM,20:57
15773,6164.84,NY,19:09
15774,2494.41,PAR,17:28
15775,1024.9,MUM,19:02
15776,4306.72,TOK,10:35
15777,5870.29,CHI,22:46
15778,6779.68,TX,02:12
15779,6008.57,TOK,15:55
15780,3025.82,PAR,04:49
15781,9445.36,TOK,09:21
15782,3339.45,LON,07:04
15783,3410.18,PAR,16:01
15784,1892.75,NY,04:50
15785,3199.38,TOK,08:22
15786,6192.29,CHI,18:33
15787,31.6403,TOK,14:15
15788,153.925,MUM,12:03
15789,6382.46,LA,05:23
15790,6905.2,TOK,11:28
15791,6075.22,MUM,11:23
15792,4129.81,TX,13:16
15793,6818.06,LA,04:46
15794,7852.53,CHI,03:05
15795,2571.86,MUM,02:56
15796,2313.41,LON,13:38
15797,4577.79,LA,05:33
15798,9872.24,LON,20:36
15799,3698.76,LA,12:57
15800,3145.57,MUM,04:00
15801,9133.58,MUM,11:10
15802,2036.88,LA,13:51
15803,7513.83,CHI,03:21
15804,1355.56,PAR,02:40
15805,1724.32,TOK,04:47
15806,6473.75,LON,05:55
15807,1261.9,LON,20:44
15808,55.9727,TX,05:35
15809,573.555,PAR,17:49
15810,6022.41,TX,23:40
15811,8896.01,TX,04:22
15812,1258.67,TX,01:59
15813,7937.72,MUM,07:34
15814,2895.93,TOK,16:16
15815,7157.52,TX,03:05
15816,2756.19,TOK,15:53
15817,168.351,CHI,02:06
15818,4530.67,LA,20:36
15819,3962.39,NY,03:13
15820,4973.33,NY,07:16
15821,4450.16,CHI,05:13
15822,4506.21,LON,15:08
15823,1739.98,TOK,05:23
15824,2206.84,CHI,18:39
15825,7064.85,LA,16:14
15826,9141.82,LON,08:40
15827,6462.71,CHI,15:11
15828,2609.98,PAR,18:09
15829,4810.1,LON,10:56
15830,8846.41,PAR,01:55
15831,3434.69,LON,13:09
15832,2979.53,TOK,02:49
15833,9395.78,NY,14:43
15834,3895.87,LON,11:15
15835,5139.78,PAR,12:14
15836,6310.65,CHI,16:35
15837,4714.06,TOK,23:36
15838,3554.17,NY,20:54
15839,2563.67,LA,08:42
15840,2991.43,MUM,06:47
15841,4924.05,PAR,15:47
15842,1482.64,LA,19:47
15843,8641.33,NY,16:56
15844,6640.81,TOK,16:23
15845,8529.95,TX,19:12
15846,2914.29,NY,18:08
15847,6611.92,LA,04:14
15848,3343.25,LON,12:58
15849,1862.9,NY,01:33
15850,3688.77,MUM,10:55
15851,5952.56,LON,00:41
15852,7309.12,CHI,00:17
15853,1902.22,NY,06:46
15854,7820.27,MUM,19:58
15855,5261.62,CHI,07:25
15856,9816.52,TX,22:15
15857,8267.91,MUM,13:38
15858,6193.79,PAR,21:57
15859,9559.01,LON,08:51
15860,5167.65,TX,05:02
15861,2846.32,LA,05:33
15862,445.229,PAR,09:35
15863,6807.32,TX,17:37
15864,8320.45,TOK,23:45
15865,9890.74,TX,21:10
15866,6258.22,PAR,13:35
15867,3149.63,TOK,09:51
15868,76.1621,LA,09:25
15869,1247.02,MUM,14:18
15870,8355.57,TOK,22:38
15871,8430.87,LA,09:00
15872,7890.74,CHI,07:39
15873,5441.06,NY,10:33
15874,1696.46,LA,01:48
15875,9636.56,PAR,05:45
15876,3272.03,LA,22:19
15877,7778.99,CHI,12:37
15878,3533.49,TOK,03:18
15879,7043.75,CHI,23:23
15880,2747.23,MUM,21:29
15881,3917.97,TOK,09:16
15882,8630.97,NY,05:11
15883,3525.48,LA,23:43
15884,4521.48,TX,17:09
15885,2166.85,LON,07:36
15886,2962.46,LA,22:37
15887,6439.06,CHI,02:54
15888,9273.46,LA,01:30
15889,3754.67,CHI,20:54
15890,8919.53,TOK,14:01
15891,4706.15,NY,09:36
15892,8659.23,LON,12:44
15893,8710.35,CHI,15:22
15894,3330.95,PAR,21:26
15895,7058.33,LA,00:54
15896,4390.2,LON,20:12
15897,9997.1,MUM,02:51
15898,7175.43,CHI,17:24
15899,4429.53,CHI,09:43
15900,6126.32,LA,20:34
15901,1265.15,PAR,21:52
15902,1196.26,LON,15:55
15903,4978.7,CHI,19:32
15904,1990.33,NY,03:27
15905,3433.81,LON,03:16
15906,2681.08,NY,14:46
15907,9303.11,NY,11:03
15908,7923.34,PAR,21:18
15909,8291.92,TOK,06:42
15910,9761.48,TX,14:37
15911,8383.8,LA,05:45
15912,9806.88,LON,20:15
15913,3047.24,MUM,03:47
15914,5733.62,CHI,03:26
15915,7389.54,LA,08:10
15916,3054.58,LA,04:21
15917,5156.04,PAR,20:07
15918,8715.91,MUM,20:17
15919,9121.03,LON,21:29
15920,8571.26,MUM,04:02
15921,2040.92,NY,13:47
15922,6065.81,LA,03:12
15923,4326.41,CHI,20:50
15924,8353.29,NY,11:06
15925,774.363,LON,06:37
15926,9503.34,TOK,10:14
15927,3297.59,TOK,10:32
15928,3730.05,PAR,21:53
15929,3734.76,CHI,11:05
15930,2101.4,TOK,19:00
15931,6973.88,PAR,14:40
15932,2238.97,NY,21:40
15933,4699.64,MUM,12:57
15934,9500.76,MUM,12:05
15935,2935.17,MUM,10:42
15936,863.008,TOK,23:14
15937,6337.53,TX,09:23
15938,6335.56,CHI,22:58
15939,6482.34,MUM,08:35
15940,3431.82,LON,15:52
15941,6891.13,PAR,01:27
15942,8608.08,CHI,15:40
15943,7861.41,TX,23:06
15944,2327.6,PAR,02:50
15945,4818.68,PAR,02:22
15946,2486.25,LON,14:54
15947,5696.79,CHI,05:18
15948,3934.03,LA,00:02
15949,6983,CHI,22:14
15950,9870.79,CHI,04:44
15951,8060,TX,15:45
15952,1293.06,MUM,18:16
15953,3781.52,MUM,17:43
15954,5114.04,LON,19:41
15955,1890.92,TOK,10:38
15956,9830.41,NY,06:06
15957,9645.83,PAR,14:20
15958,214.735,TX,02:48
15959,2560.11,PAR,12:48
15960,1286.14,TX,13:55
15961,5803.75,TX,17:12
15962,1106.21,LON,16:24
15963,3030.04,LON,08:56
15964,416.327,TOK,17:00
15965,2375.55,TOK,13:52
15966,453.255,MUM,11:49
15967,7347.68,CHI,22:32
15968,945.894,TX,15:18
15969,8433.49,TOK,05:23
15970,6620.04,TX,09:02
15971,349.676,MUM,04:59
15972,6376.87,PAR,11:42
15973,3072.69,PAR,16:07
15974,8652.2,TOK,11:52
15975,6732.19,LON,06:20
15976,9839.65,PAR,05:00
15977,771.655,CHI,19:25
15978,8184.45,NY,00:32
15979,4212.48,NY,15:14
15980,4669.39,NY,16:45
15981,6738.23,MUM,18:56
15982,7999.21,CHI,15:04
15983,5421.94,LA,01:26
15984,5818.9,PAR,13:12
15985,4212.1,LA,13:31
15986,4078,LA,08:30
15987,8433.41,TOK,01:01
15988,6459.4,CHI,01:58
15989,8775.35,LON,00:52
15990,9094.32,PAR,16:44
15991,9657.93,NY,22:10
15992,6572.51,PAR,11:59
15993,2296.89,TOK,13:32
15994,7390.37,MUM,22:49
15995,6885.83,LA,12:51
15996,7633.29,TX,12:06
15997,5005.54,LA,06:20
15998,9940.89,LA,10:49
15999,4801.45,TX,14:43
16000,2855.2,NY,11:57
16001,3980.32,CHI,08:01
16002,3651.04,LA,11:59
16003,3827.76,TX,04:04
16004,7351.84,CHI,02:23
16005,6899.13,LON,11:04
16006,9226.09,PAR,00:37
16007,3189.94,CHI,07:31
16008,524.306,TOK,15:34
16009,1369.68,TX,04:52
16010,1351.3,CHI,06:24
16011,7910.17,NY,05:43
16012,8622.36,LA,14:27
16013,5808.21,MUM,21:01
16014,4421.46,NY,06:20
16015,9926.01,LA,18:55
16016,4592.52,LA,13:00
16017,8530,MUM,02:36
16018,666.19,MUM,04:39
16019,384.551,MUM,17:52
16020,4445.04,LON,00:06
16021,8107.12,TX,10:38
16022,4477.11,CHI,23:57
16023,9183.06,MUM,23:00
16024,4835.12,PAR,06:10
16025,5025.44,LON,07:33
16026,4709.54,LON,00:22
16027,4140.79,TOK,11:29
16028,2385.22,TX,19:55
16029,1009.45,TOK,12:25
16030,4867.9,LA,11:14
16031,6810.02,NY,00:39
16032,2396.45,NY,16:42
16033,1470.12,MUM,09:25
16034,6404.55,CHI,03:26
16035,3534.56,PAR,21:11
16036,6168.45,TX,18:42
16037,3017.69,TOK,00:47
16038,6631.29,TX,01:59
16039,4213.22,NY,05:46
16040,1722.95,CHI,22:42
16041,9862,MUM,03:59
16042,8106.38,LON,11:42
16043,3079.53,CHI,05:32
16044,6350.08,LA,04:33
16045,5120.9,LA,17:29
16046,5822.96,LON,10:57
16047,4764.71,NY,05:52
16048,8977.14,LON,17:20
16049,1022.18,PAR,04:15
16050,5296.47,PAR,00:36
16051,2594.07,NY,18:40
16052,1445.23,MUM,15:44
16053,1022.86,TX,22:10
16054,2899.86,LA,22:24
16055,989.477,CHI,03:32
16056,5256.84,LON,13:30
16057,6504.05,PAR,02:19
16058,7654.91,CHI,07:31
16059,9169.31,TOK,00:55
16060,9746.25,CHI,05:27
16061,2255,PAR,08:28
16062,5398.04,LON,05:52
16063,3411.92,TOK,19:59
16064,2521.01,LON,09:00
16065,3933.86,TX,10:51
16066,6892.54,TOK,13:03
16067,8930.95,CHI,13:42
16068,7621.06,LA,02:00
16069,4054.48,CHI,18:41
16070,8632.21,TX,01:58
16071,1310.03,PAR,01:44
16072,6503.66,TX,23:28
16073,1566.45,LA,13:18
16074,8093.88,LON,02:37
16075,8375.91,LON,14:13
16076,7260.54,CHI,18:53
16077,776.91,LA,16:58
16078,2128.38,PAR,12:31
16079,3498.05,LA,23:46
16080,9533.86,TX,22:19
16081,840.432,CHI,14:02
16082,929.457,LA,16:58
16083,573.575,PAR,03:59
16084,6198.06,TOK,04:30
16085,5553.95,CHI,10:38
16086,8252.77,NY,06:05
16087,5790.19,TOK,09:03
16088,4188.39,CHI,11:31
16089,9305.25,MUM,10:07
16090,3185.2,NY,11:13
16091,6394.15,LA,06:36
16092,3767.82,LON,17:25
16093,1504.83,MUM,20:31
16094,2827.46,PAR,13:09
16095,6968.75,PAR,08:11
16096,8707.8,CHI,14:23
16097,5125.29,PAR,01:39
16098,5562.29,CHI,20:10
16099,5969.65,MUM,02:49
16100,6862.95,TX,06:47
16101,7324.55,CHI,13:55
16102,8981.79,PAR,22:03
16103,4208.59,TX,21:17
16104,7899.72,NY,01:48
16105,1905.33,NY,09:52
16106,8974.36,CHI,04:31
16107,4993.28,NY,21:55
16108,445.488,LON,04:38
16109,1007.03,CHI,11:58
16110,470.532,PAR,05:46
16111,714.191,PAR,17:16
16112,4864.44,MUM,12:31
16113,4521.05,LON,11:58
16114,9136.93,TX,06:20
16115,2836.77,MUM,22:37
16116,850.341,NY,14:47
16117,1306.43,PAR,04:21
16118,6087.39,LA,00:11
16119,2437.49,CHI,16:40
16120,8053.48,PAR,14:10
16121,9193.06,TOK,23:30
16122,4831.5,LON,09:43
16123,3715.47,TOK,13:53
16124,1798.26,NY,07:33
16125,1364.25,LA,05:23
16126,8734.25,MUM,22:43
16127,9008.1,LA,16:56
16128,1909.18,MUM,22:52
16129,6087.55,PAR,05:21
16130,7438.41,LA,03:14
16131,4445.44,PAR,04:42
16132,3270.07,LON,17:20
16133,8059.5,MUM,14:54
16134,7931.67,LON,02:01
16135,1139.58,TX,08:31
16136,5029.79,MUM,08:43
16137,6792.86,TOK,20:27
16138,8812.57,PAR,01:17
16139,8450.45,TX,21:34
16140,1835.4,TOK,19:15
16141,4384.8,TX,19:21
16142,4550.74,TOK,00:47
16143,6306.17,MUM,12:13
16144,3287.91,NY,19:37
16145,887.936,CHI,15:55
16146,6361.89,MUM,08:22
16147,3450.95,LA,11:51
16148,3039.86,CHI,01:58
16149,4321.71,LA,20:40
16150,2882.19,LA,10:07
16151,2976.68,MUM,05:54
16152,2063.2,MUM,07:43
16153,3792.85,CHI,07:04
16154,1152.64,TOK,21:27
16155,1821.65,LON,04:02
16156,4997.6,NY,20:16
16157,6977.5,NY,16:50
16158,5883.23,LON,18:08
16159,6296.73,TOK,06:57
16160,2954.68,NY,21:53
16161,4415,LA,11:57
16162,1095.09,LA,21:00
16163,7996.44,MUM,02:29
16164,2924.99,PAR,05:00
16165,1868.42,LA,23:31
16166,3855.18,LA,02:03
16167,9619.8,PAR,00:49
16168,3824.03,TOK,05:45
16169,8615.85,PAR,10:42
16170,9661.75,TX,19:05
16171,3700.56,TOK,02:51
16172,6002.97,TOK,14:36
16173,6513.64,LON,04:10
16174,7973.33,LON,18:53
16175,237.145,NY,22:12
16176,5517.48,LA,21:18
16177,3383.44,TX,19:17
16178,2180.32,CHI,09:35
16179,2099.89,TOK,22:10
16180,69.1017,TX,09:39
16181,5921.38,LON,12:40
16182,15.2507,NY,20:48
16183,2088.24,LON,00:38
16184,1550.28,LON,17:53
16185,1353.16,CHI,13:28
16186,6944.59,MUM,18:45
16187,9694.29,MUM,20:27
16188,7761.13,LON,23:39
16189,7979.35,CHI,21:37
16190,8676.31,PAR,01:30
16191,3493.37,CHI,04:18
16192,7982.76,MUM,10:58
16193,2873.6,TX,18:18
16194,2788.92,MUM,04:59
16195,1809.14,LA,23:13
16196,7179.82,PAR,01:10
16197,196.564,NY,15:25
16198,5495.22,LA,19:49
16199,7309.42,LA,21:36
16200,9551.7,LA,18:02
16201,3521.81,CHI,06:31
16202,1369.5,TX,07:29
16203,4407.89,LON,08:19
16204,6297.96,TOK,06:52
16205,3516.07,LON,12:15
16206,3617.47,TOK,23:28
16207,1434.34,PAR,11:00
16208,3623.01,LON,03:06
16209,6558.3,MUM,00:39
16210,5604.72,NY,20:08
16211,9867.28,TOK,00:09
16212,413.022,LON,19:00
16213,5769.48,MUM,11:27
16214,5774.7,TOK,21:34
16215,3677.53,MUM,17:52
16216,4228.41,NY,07:28
16217,6522.42,NY,10:42
16218,3507.99,LA,00:18
16219,3159.01,LON,16:09
16220,4698.76,TOK,15:39
16221,8284.8,LA,22:57
16222,4080.05,PAR,01:08
16223,8563.16,CHI,21:15
16224,5132.05,LA,03:35
16225,94.1775,TX,02:10
16226,5306.44,CHI,23:28
16227,2376.43,PAR,04:34
16228,3615.21,TOK,05:48
16229,3483.84,NY,22:01
16230,2032.68,NY,20:40
16231,8417.32,TOK,01:26
16232,5005.53,MUM,21:36
16233,2372.03,NY,05:18
16234,3381.35,TX,03:25
16235,4393.69,CHI,14:19
16236,2312.39,LA,10:41
16237,2216.64,NY,04:43
16238,6738.72,MUM,07:13
16239,3249.74,LA,05:37
16240,6797.15,NY,19:42
16241,2990.6,MUM,09:09
